helics_time,AMRwind_time,AMRWind_speed,AMRWind_direction,power_0,power_1,turbine_wd_direction_0,turbine_wd_direction_1
3023.0,33910.5,7.92726,241.181,1370010.0,1122390.0,238.186,240.067
3024.0,33911,7.92737,241.181,1357750.0,1107580.0,238.101,239.98
3025.0,33911.5,7.92748,241.181,1346930.0,1093330.0,238.008,239.842
3026.0,33912,7.92759,241.181,1337350.0,1080350.0,237.903,239.673
3027.0,33912.5,7.9277,241.18,1328810.0,1069360.0,237.782,239.497
3028.0,33913,7.92781,241.18,1321190.0,1060930.0,237.644,239.342
3029.0,33913.5,7.92792,241.18,1314540.0,1055420.0,237.489,239.228
3030.0,33914,7.92802,241.179,1308940.0,1052850.0,237.322,239.167
3031.0,33914.5,7.92812,241.179,1304460.0,1052950.0,237.151,239.161
3032.0,33915,7.92822,241.178,1301120.0,1055190.0,236.985,239.202
3033.0,33915.5,7.92831,241.178,1298900.0,1059020.0,236.833,239.28
3034.0,33916,7.9284,241.177,1297780.0,1063820.0,236.699,239.378
3035.0,33916.5,7.92848,241.177,1297680.0,1068990.0,236.583,239.478
3036.0,33917,7.92855,241.176,1298640.0,1073950.0,236.48,239.563
3037.0,33917.5,7.92862,241.176,1300770.0,1078080.0,236.382,239.615
3038.0,33918,7.92867,241.175,1304190.0,1081020.0,236.281,239.621
3039.0,33918.5,7.92872,241.175,1309040.0,1082650.0,236.171,239.571
3040.0,33919,7.92876,241.174,1315340.0,1083060.0,236.056,239.459
3041.0,33919.5,7.92878,241.174,1323070.0,1082590.0,235.944,239.289
3042.0,33920,7.9288,241.174,1332030.0,1081850.0,235.845,239.07
3043.0,33920.5,7.92881,241.173,1341900.0,1081610.0,235.774,238.815
3044.0,33921,7.92881,241.173,1352260.0,1082670.0,235.744,238.541
3045.0,33921.5,7.9288,241.173,1362700.0,1085710.0,235.765,238.27
3046.0,33922,7.92879,241.172,1372890.0,1091150.0,235.843,238.021
3047.0,33922.5,7.92876,241.172,1382540.0,1099300.0,235.976,237.808
3048.0,33923,7.92873,241.172,1391460.0,1110070.0,236.16,237.64
3049.0,33923.5,7.9287,241.171,1399410.0,1122860.0,236.385,237.518
3050.0,33924,7.92866,241.171,1406220.0,1136630.0,236.643,237.432
3051.0,33924.5,7.92861,241.171,1411660.0,1150260.0,236.931,237.373
3052.0,33925,7.92857,241.17,1415560.0,1162600.0,237.247,237.329
3053.0,33925.5,7.92852,241.17,1417660.0,1172820.0,237.591,237.289
3054.0,33926,7.92847,241.169,1417610.0,1180640.0,237.961,237.253
3055.0,33926.5,7.92842,241.169,1415220.0,1186220.0,238.356,237.223
3056.0,33927,7.92838,241.168,1410580.0,1190000.0,238.767,237.208
3057.0,33927.5,7.92833,241.168,1404230.0,1192850.0,239.185,237.22
3058.0,33928,7.92828,241.167,1397170.0,1195760.0,239.589,237.269
3059.0,33928.5,7.92823,241.167,1390650.0,1199560.0,239.958,237.36
3060.0,33929,7.92818,241.167,1385880.0,1204830.0,240.269,237.496
3061.0,33929.5,7.92813,241.166,1384050.0,1211960.0,240.501,237.674
3062.0,33930,7.92807,241.166,1385850.0,1220910.0,240.642,237.884
3063.0,33930.5,7.92801,241.165,1391430.0,1231440.0,240.691,238.113
3064.0,33931,7.92795,241.165,1399930.0,1243120.0,240.657,238.348
3065.0,33931.5,7.92788,241.165,1409930.0,1255410.0,240.559,238.575
3066.0,33932,7.92781,241.164,1419750.0,1267920.0,240.415,238.784
3067.0,33932.5,7.92773,241.164,1427620.0,1280260.0,240.248,238.967
3068.0,33933,7.92766,241.164,1432100.0,1292180.0,240.072,239.12
3069.0,33933.5,7.92758,241.163,1432750.0,1303520.0,239.902,239.245
3070.0,33934,7.9275,241.163,1430590.0,1314280.0,239.742,239.347
3071.0,33934.5,7.92742,241.163,1427420.0,1324690.0,239.592,239.433
3072.0,33935,7.92734,241.163,1425130.0,1335050.0,239.453,239.512
3073.0,33935.5,7.92726,241.162,1425160.0,1345620.0,239.319,239.59
3074.0,33936,7.92718,241.162,1428140.0,1356410.0,239.191,239.673
3075.0,33936.5,7.9271,241.161,1433820.0,1367390.0,239.069,239.765
3076.0,33937,7.92703,241.161,1441120.0,1378140.0,238.956,239.869
3077.0,33937.5,7.92695,241.161,1448630.0,1388220.0,238.857,239.987
3078.0,33938,7.92689,241.16,1455280.0,1397120.0,238.775,240.125
3079.0,33938.5,7.92683,241.16,1460530.0,1404390.0,238.712,240.288
3080.0,33939,7.92677,241.159,1464390.0,1409760.0,238.671,240.482
3081.0,33939.5,7.92673,241.159,1467440.0,1413200.0,238.654,240.713
3082.0,33940,7.92669,241.159,1470480.0,1414910.0,238.666,240.98
3083.0,33940.5,7.92665,241.158,1474380.0,1415180.0,238.715,241.284
3084.0,33941,7.92662,241.158,1479750.0,1414270.0,238.815,241.616
3085.0,33941.5,7.9266,241.157,1487010.0,1412490.0,238.979,241.964
3086.0,33942,7.92658,241.157,1496240.0,1410070.0,239.223,242.31
3087.0,33942.5,7.92656,241.156,1507250.0,1407320.0,239.56,242.64
3088.0,33943,7.92655,241.156,1519570.0,1404580.0,239.992,242.94
3089.0,33943.5,7.92654,241.155,1532780.0,1402080.0,240.506,243.2
3090.0,33944,7.92653,241.154,1546460.0,1400000.0,241.074,243.412
3091.0,33944.5,7.92651,241.154,1560240.0,1398560.0,241.656,243.573
3092.0,33945,7.9265,241.153,1573610.0,1397900.0,242.209,243.68
3093.0,33945.5,7.92649,241.153,1586120.0,1398200.0,242.692,243.735
3094.0,33946,7.92648,241.152,1597330.0,1399520.0,243.074,243.738
3095.0,33946.5,7.92648,241.152,1606990.0,1401840.0,243.339,243.688
3096.0,33947,7.92646,241.151,1615000.0,1405090.0,243.485,243.588
3097.0,33947.5,7.92645,241.151,1621520.0,1409130.0,243.524,243.439
3098.0,33948,7.92643,241.15,1626960.0,1413960.0,243.474,243.245
3099.0,33948.5,7.92641,241.149,1631590.0,1419670.0,243.36,243.011
3100.0,33949,7.92639,241.149,1635480.0,1426410.0,243.208,242.746
3101.0,33949.5,7.92636,241.148,1638370.0,1434280.0,243.043,242.456
3102.0,33950,7.92632,241.148,1639730.0,1443280.0,242.882,242.146
3103.0,33950.5,7.92628,241.148,1638940.0,1453290.0,242.735,241.821
3104.0,33951,7.92622,241.147,1635330.0,1463800.0,242.602,241.486
3105.0,33951.5,7.92616,241.147,1628320.0,1473810.0,242.48,241.148
3106.0,33952,7.92609,241.146,1617440.0,1482240.0,242.369,240.814
3107.0,33952.5,7.92601,241.146,1602590.0,1487920.0,242.27,240.495
3108.0,33953,7.92593,241.146,1584260.0,1490070.0,242.183,240.2
3109.0,33953.5,7.92584,241.146,1563470.0,1488250.0,242.11,239.939
3110.0,33954,7.92574,241.146,1541480.0,1482640.0,242.055,239.719
3111.0,33954.5,7.92564,241.146,1519430.0,1473800.0,242.024,239.544
3112.0,33955,7.92553,241.146,1498270.0,1462390.0,242.022,239.415
3113.0,33955.5,7.92543,241.146,1478620.0,1449140.0,242.052,239.333
3114.0,33956,7.92532,241.146,1460860.0,1434690.0,242.116,239.295
3115.0,33956.5,7.92521,241.146,1445050.0,1419570.0,242.208,239.297
3116.0,33957,7.9251,241.146,1431100.0,1404260.0,242.316,239.334
3117.0,33957.5,7.92498,241.146,1418690.0,1389250.0,242.425,239.401
3118.0,33958,7.92487,241.146,1407530.0,1375050.0,242.522,239.493
3119.0,33958.5,7.92476,241.146,1397320.0,1362120.0,242.594,239.603
3120.0,33959,7.92465,241.146,1387860.0,1350820.0,242.637,239.727
3121.0,33959.5,7.92455,241.147,1379030.0,1341410.0,242.647,239.856
3122.0,33960,7.92446,241.147,1370850.0,1333990.0,242.626,239.987
3123.0,33960.5,7.92437,241.147,1363370.0,1328530.0,242.574,240.112
3124.0,33961,7.9243,241.147,1356690.0,1324920.0,242.495,240.228
3125.0,33961.5,7.92423,241.148,1350800.0,1323040.0,242.393,240.328
3126.0,33962,7.92418,241.148,1345540.0,1322740.0,242.267,240.407
3127.0,33962.5,7.92414,241.148,1340620.0,1323930.0,242.119,240.459
3128.0,33963,7.92411,241.149,1335550.0,1326470.0,241.95,240.48
3129.0,33963.5,7.9241,241.149,1329670.0,1330300.0,241.767,240.466
3130.0,33964,7.9241,241.15,1322290.0,1335390.0,241.577,240.412
3131.0,33964.5,7.92411,241.15,1312940.0,1341570.0,241.395,240.32
3132.0,33965,7.92413,241.15,1301350.0,1348610.0,241.235,240.193
3133.0,33965.5,7.92416,241.15,1287480.0,1356130.0,241.11,240.039
3134.0,33966,7.9242,241.151,1271660.0,1363680.0,241.029,239.869
3135.0,33966.5,7.92424,241.151,1254410.0,1370710.0,240.998,239.695
3136.0,33967,7.92429,241.151,1236390.0,1376760.0,241.016,239.531
3137.0,33967.5,7.92434,241.151,1218300.0,1381410.0,241.078,239.394
3138.0,33968,7.92439,241.151,1200700.0,1384380.0,241.177,239.291
3139.0,33968.5,7.92445,241.152,1184020.0,1385720.0,241.304,239.229
3140.0,33969,7.92451,241.152,1168490.0,1385750.0,241.451,239.204
3141.0,33969.5,7.92457,241.152,1154280.0,1384830.0,241.61,239.208
3142.0,33970,7.92462,241.152,1141430.0,1383360.0,241.774,239.228
3143.0,33970.5,7.92468,241.152,1129900.0,1381540.0,241.937,239.248
3144.0,33971,7.92473,241.152,1119640.0,1379280.0,242.094,239.255
3145.0,33971.5,7.92478,241.152,1110620.0,1376390.0,242.239,239.237
3146.0,33972,7.92482,241.152,1102830.0,1372730.0,242.369,239.189
3147.0,33972.5,7.92487,241.152,1096330.0,1368320.0,242.475,239.116
3148.0,33973,7.92491,241.152,1091250.0,1363460.0,242.551,239.032
3149.0,33973.5,7.92494,241.152,1087720.0,1358530.0,242.593,238.958
3150.0,33974,7.92498,241.152,1085780.0,1353940.0,242.597,238.916
3151.0,33974.5,7.92501,241.152,1085510.0,1350140.0,242.567,238.926
3152.0,33975,7.92505,241.152,1086980.0,1347450.0,242.508,239.001
3153.0,33975.5,7.92509,241.152,1090200.0,1346000.0,242.428,239.147
3154.0,33976,7.92513,241.152,1095020.0,1345630.0,242.334,239.361
3155.0,33976.5,7.92517,241.152,1101150.0,1345850.0,242.229,239.629
3156.0,33977,7.92521,241.153,1108150.0,1345960.0,242.115,239.936
3157.0,33977.5,7.92525,241.153,1115550.0,1345110.0,241.993,240.258
3158.0,33978,7.9253,241.153,1122890.0,1342480.0,241.862,240.576
3159.0,33978.5,7.92534,241.154,1129810.0,1337650.0,241.722,240.867
3160.0,33979,7.92538,241.154,1136100.0,1330670.0,241.576,241.116
3161.0,33979.5,7.92542,241.155,1141720.0,1321810.0,241.431,241.321
3162.0,33980,7.92545,241.155,1146790.0,1311380.0,241.298,241.485
3163.0,33980.5,7.92548,241.156,1151420.0,1300060.0,241.189,241.62
3164.0,33981,7.92551,241.156,1155730.0,1288630.0,241.118,241.74
3165.0,33981.5,7.92553,241.157,1159840.0,1278020.0,241.095,241.863
3166.0,33982,7.92554,241.158,1163910.0,1268900.0,241.127,242.007
3167.0,33982.5,7.92555,241.159,1168200.0,1261580.0,241.216,242.18
3168.0,33983,7.92556,241.159,1172880.0,1256080.0,241.359,242.379
3169.0,33983.5,7.92556,241.16,1178200.0,1252200.0,241.545,242.587
3170.0,33984,7.92556,241.161,1184240.0,1249570.0,241.759,242.776
3171.0,33984.5,7.92556,241.162,1190900.0,1247660.0,241.98,242.915
3172.0,33985,7.92556,241.163,1197910.0,1245820.0,242.185,242.977
3173.0,33985.5,7.92557,241.164,1204920.0,1243530.0,242.353,242.948
3174.0,33986,7.92558,241.165,1211760.0,1240490.0,242.473,242.832
3175.0,33986.5,7.92559,241.166,1218350.0,1236660.0,242.548,242.646
3176.0,33987,7.92561,241.167,1224820.0,1232250.0,242.591,242.42
3177.0,33987.5,7.92563,241.167,1231330.0,1227610.0,242.622,242.191
3178.0,33988,7.92565,241.168,1238130.0,1222900.0,242.658,241.988
3179.0,33988.5,7.92567,241.169,1245550.0,1218400.0,242.702,241.837
3180.0,33989,7.9257,241.169,1253640.0,1213980.0,242.753,241.747
3181.0,33989.5,7.92572,241.17,1262330.0,1209670.0,242.8,241.72
3182.0,33990,7.92575,241.171,1271160.0,1205640.0,242.834,241.744
3183.0,33990.5,7.92577,241.171,1279730.0,1202010.0,242.851,241.81
3184.0,33991,7.92579,241.172,1287710.0,1198680.0,242.851,241.903
3185.0,33991.5,7.92581,241.172,1294910.0,1195770.0,242.837,242.009
3186.0,33992,7.92582,241.173,1301170.0,1193460.0,242.814,242.116
3187.0,33992.5,7.92583,241.174,1306490.0,1191780.0,242.787,242.216
3188.0,33993,7.92583,241.174,1310980.0,1190810.0,242.757,242.301
3189.0,33993.5,7.92582,241.175,1314970.0,1190380.0,242.725,242.37
3190.0,33994,7.92581,241.176,1318810.0,1190290.0,242.692,242.422
3191.0,33994.5,7.92578,241.177,1322960.0,1190100.0,242.66,242.461
3192.0,33995,7.92575,241.178,1327640.0,1189290.0,242.631,242.491
3193.0,33995.5,7.92571,241.179,1332890.0,1187140.0,242.614,242.517
3194.0,33996,7.92566,241.18,1338670.0,1182940.0,242.614,242.541
3195.0,33996.5,7.92561,241.181,1344810.0,1176140.0,242.64,242.563
3196.0,33997,7.92554,241.182,1351010.0,1166460.0,242.693,242.583
3197.0,33997.5,7.92547,241.183,1356880.0,1153930.0,242.772,242.6
3198.0,33998,7.92538,241.184,1362020.0,1138680.0,242.867,242.613
3199.0,33998.5,7.92529,241.185,1365880.0,1121040.0,242.968,242.621
3200.0,33999,7.92518,241.186,1367960.0,1101420.0,243.059,242.621
3201.0,33999.5,7.92507,241.188,1367900.0,1080410.0,243.132,242.616
3202.0,34000,7.92495,241.189,1365500.0,1058530.0,243.177,242.604
3203.0,34000.5,7.92483,241.19,1360710.0,1036250.0,243.195,242.588
3204.0,34001,7.9247,241.191,1353710.0,1013990.0,243.189,242.569
3205.0,34001.5,7.92457,241.192,1344820.0,992182,243.168,242.55
3206.0,34002,7.92443,241.193,1334640.0,971201,243.141,242.539
3207.0,34002.5,7.92429,241.193,1323980.0,951277,243.119,242.542
3208.0,34003,7.92415,241.194,1313790.0,932645,243.106,242.569
3209.0,34003.5,7.924,241.195,1304870.0,915519,243.105,242.627
3210.0,34004,7.92385,241.196,1297910.0,900097,243.114,242.724
3211.0,34004.5,7.9237,241.196,1293350.0,886569,243.129,242.864
3212.0,34005,7.92355,241.197,1291420.0,875036,243.142,243.046
3213.0,34005.5,7.92339,241.198,1292150.0,865479,243.141,243.267
3214.0,34006,7.92324,241.198,1295290.0,857716,243.117,243.517
3215.0,34006.5,7.92309,241.199,1300330.0,851439,243.067,243.785
3216.0,34007,7.92294,241.2,1306690.0,846169,242.99,244.061
3217.0,34007.5,7.92279,241.201,1313790.0,841396,242.892,244.336
3218.0,34008,7.92265,241.201,1321150.0,836656,242.784,244.603
3219.0,34008.5,7.92251,241.202,1328330.0,831662,242.681,244.859
3220.0,34009,7.92238,241.202,1334820.0,826357,242.598,245.097
3221.0,34009.5,7.92225,241.203,1340170.0,820767,242.547,245.312
3222.0,34010,7.92213,241.204,1343850.0,815082,242.54,245.496
3223.0,34010.5,7.92202,241.204,1345480.0,809491,242.58,245.64
3224.0,34011,7.92191,241.204,1344860.0,804228,242.668,245.734
3225.0,34011.5,7.92181,241.205,1342110.0,799495,242.797,245.771
3226.0,34012,7.92171,241.205,1337400.0,795483,242.963,245.745
3227.0,34012.5,7.92162,241.206,1331150.0,792345,243.161,245.651
3228.0,34013,7.92153,241.206,1323760.0,790193,243.387,245.49
3229.0,34013.5,7.92145,241.206,1315760.0,789074,243.636,245.265
3230.0,34014,7.92138,241.206,1307500.0,788931,243.903,244.985
3231.0,34014.5,7.9213,241.206,1299360.0,789666,244.183,244.659
3232.0,34015,7.92124,241.206,1291640.0,791212,244.468,244.293
3233.0,34015.5,7.92117,241.207,1284660.0,793404,244.75,243.896
3234.0,34016,7.92111,241.207,1278770.0,796055,245.022,243.481
3235.0,34016.5,7.92105,241.207,1274210.0,799029,245.274,243.06
3236.0,34017,7.921,241.207,1271070.0,802234,245.499,242.651
3237.0,34017.5,7.92095,241.207,1269190.0,805621,245.686,242.277
3238.0,34018,7.92091,241.207,1268310.0,809202,245.83,241.96
3239.0,34018.5,7.92086,241.208,1268100.0,813025,245.927,241.727
3240.0,34019,7.92082,241.208,1268150.0,817170,245.982,241.604
3241.0,34019.5,7.92078,241.208,1268080.0,821710,246.002,241.613
3242.0,34020,7.92074,241.209,1267700.0,826699,246.003,241.769
3243.0,34020.5,7.92069,241.209,1266950.0,832172,245.999,242.072
3244.0,34021,7.92065,241.209,1265860.0,838044,246.004,242.507
3245.0,34021.5,7.9206,241.209,1264610.0,844203,246.031,243.04
3246.0,34022,7.92056,241.21,1263540.0,850578,246.08,243.622
3247.0,34022.5,7.92051,241.21,1262980.0,857086,246.142,244.195
3248.0,34023,7.92046,241.21,1263210.0,863890,246.2,244.704
3249.0,34023.5,7.92041,241.211,1264430.0,870745,246.226,245.104
3250.0,34024,7.92036,241.211,1266660.0,877804,246.189,245.377
3251.0,34024.5,7.92032,241.211,1269830.0,885216,246.06,245.527
3252.0,34025,7.92027,241.211,1273880.0,893236,245.816,245.582
3253.0,34025.5,7.92023,241.211,1278740.0,901992,245.454,245.575
3254.0,34026,7.92019,241.211,1284280.0,911558,244.995,245.544
3255.0,34026.5,7.92015,241.211,1290530.0,921857,244.478,245.521
3256.0,34027,7.92012,241.211,1297510.0,932617,243.953,245.524
3257.0,34027.5,7.92008,241.211,1305350.0,943333,243.464,245.56
3258.0,34028,7.92005,241.211,1314110.0,953626,243.041,245.615
3259.0,34028.5,7.92002,241.211,1323900.0,963282,242.702,245.663
3260.0,34029,7.92,241.21,1334940.0,972198,242.45,245.671
3261.0,34029.5,7.91996,241.21,1347460.0,980357,242.284,245.611
3262.0,34030,7.91993,241.21,1361830.0,987922,242.198,245.465
3263.0,34030.5,7.91989,241.209,1378070.0,995075,242.178,245.232
3264.0,34031,7.91985,241.209,1395630.0,1001870.0,242.21,244.932
3265.0,34031.5,7.91979,241.208,1413760.0,1008510.0,242.274,244.596
3266.0,34032,7.91973,241.208,1431700.0,1015130.0,242.352,244.263
3267.0,34032.5,7.91966,241.207,1449190.0,1021980.0,242.426,243.973
3268.0,34033,7.91959,241.207,1466130.0,1029200.0,242.488,243.759
3269.0,34033.5,7.9195,241.206,1482800.0,1037170.0,242.537,243.637
3270.0,34034,7.91941,241.206,1499510.0,1046290.0,242.58,243.607
3271.0,34034.5,7.91931,241.205,1516550.0,1056730.0,242.62,243.656
3272.0,34035,7.91921,241.204,1533810.0,1068400.0,242.664,243.76
3273.0,34035.5,7.91911,241.203,1550690.0,1080950.0,242.712,243.886
3274.0,34036,7.919,241.202,1566230.0,1094080.0,242.768,243.992
3275.0,34036.5,7.91889,241.201,1579220.0,1107560.0,242.83,244.042
3276.0,34037,7.91878,241.2,1588760.0,1121210.0,242.899,244.011
3277.0,34037.5,7.91867,241.199,1594290.0,1134620.0,242.977,243.892
3278.0,34038,7.91857,241.198,1595780.0,1147340.0,243.071,243.702
3279.0,34038.5,7.91847,241.197,1593790.0,1159180.0,243.185,243.466
3280.0,34039,7.91837,241.195,1589370.0,1170260.0,243.325,243.215
3281.0,34039.5,7.91828,241.194,1583710.0,1180670.0,243.496,242.974
3282.0,34040,7.9182,241.192,1578020.0,1190490.0,243.702,242.759
3283.0,34040.5,7.91812,241.191,1573250.0,1199810.0,243.936,242.58
3284.0,34041,7.91804,241.19,1570050.0,1208880.0,244.186,242.436
3285.0,34041.5,7.91796,241.188,1568700.0,1217930.0,244.434,242.327
3286.0,34042,7.91788,241.187,1569160.0,1227110.0,244.665,242.248
3287.0,34042.5,7.9178,241.185,1571230.0,1236630.0,244.863,242.194
3288.0,34043,7.91771,241.184,1574440.0,1246680.0,245.016,242.159
3289.0,34043.5,7.91762,241.183,1578290.0,1257450.0,245.119,242.136
3290.0,34044,7.91752,241.182,1582300.0,1268940.0,245.169,242.118
3291.0,34044.5,7.91742,241.181,1586020.0,1280920.0,245.167,242.099
3292.0,34045,7.9173,241.18,1589060.0,1293080.0,245.113,242.072
3293.0,34045.5,7.91718,241.179,1590960.0,1305120.0,245.012,242.029
3294.0,34046,7.91705,241.178,1591480.0,1316870.0,244.864,241.961
3295.0,34046.5,7.91691,241.177,1590540.0,1328340.0,244.67,241.861
3296.0,34047,7.91676,241.177,1588140.0,1339540.0,244.43,241.727
3297.0,34047.5,7.91662,241.176,1584460.0,1350300.0,244.145,241.565
3298.0,34048,7.91646,241.176,1579750.0,1360470.0,243.817,241.382
3299.0,34048.5,7.91631,241.175,1574320.0,1369920.0,243.449,241.191
3300.0,34049,7.91615,241.175,1568580.0,1378350.0,243.046,241.002
3301.0,34049.5,7.916,241.175,1562690.0,1385470.0,242.617,240.828
3302.0,34050,7.91585,241.174,1556910.0,1390870.0,242.168,240.677
3303.0,34050.5,7.9157,241.174,1551550.0,1394130.0,241.707,240.559
3304.0,34051,7.91556,241.173,1547020.0,1395050.0,241.237,240.479
3305.0,34051.5,7.91541,241.173,1543750.0,1393630.0,240.766,240.437
3306.0,34052,7.91527,241.172,1542080.0,1390060.0,240.301,240.434
3307.0,34052.5,7.91514,241.172,1542310.0,1384670.0,239.851,240.465
3308.0,34053,7.91501,241.171,1544530.0,1377860.0,239.425,240.527
3309.0,34053.5,7.91488,241.17,1548480.0,1370090.0,239.03,240.614
3310.0,34054,7.91476,241.17,1553550.0,1361750.0,238.672,240.722
3311.0,34054.5,7.91464,241.169,1558890.0,1353140.0,238.351,240.846
3312.0,34055,7.91453,241.168,1563520.0,1344370.0,238.061,240.979
3313.0,34055.5,7.91442,241.168,1566400.0,1335520.0,237.795,241.117
3314.0,34056,7.91431,241.167,1566470.0,1326660.0,237.548,241.254
3315.0,34056.5,7.9142,241.166,1562460.0,1317830.0,237.322,241.39
3316.0,34057,7.9141,241.165,1553570.0,1309150.0,237.124,241.525
3317.0,34057.5,7.914,241.165,1539420.0,1300750.0,236.962,241.66
3318.0,34058,7.9139,241.164,1520590.0,1292750.0,236.846,241.795
3319.0,34058.5,7.91381,241.163,1498450.0,1285380.0,236.781,241.93
3320.0,34059,7.91372,241.162,1474730.0,1278700.0,236.768,242.061
3321.0,34059.5,7.91363,241.161,1451110.0,1272740.0,236.805,242.179
3322.0,34060,7.91354,241.161,1428920.0,1267480.0,236.886,242.275
3323.0,34060.5,7.91346,241.16,1408780.0,1262970.0,237.003,242.334
3324.0,34061,7.91337,241.159,1390680.0,1259190.0,237.147,242.344
3325.0,34061.5,7.91329,241.158,1374240.0,1256330.0,237.307,242.296
3326.0,34062,7.91321,241.158,1358820.0,1254550.0,237.472,242.188
3327.0,34062.5,7.91312,241.157,1343810.0,1254010.0,237.634,242.023
3328.0,34063,7.91304,241.156,1328780.0,1254830.0,237.788,241.812
3329.0,34063.5,7.91295,241.156,1313520.0,1256910.0,237.932,241.573
3330.0,34064,7.91287,241.155,1298170.0,1260160.0,238.063,241.328
3331.0,34064.5,7.91279,241.154,1282890.0,1264410.0,238.179,241.102
3332.0,34065,7.91271,241.153,1267840.0,1269420.0,238.279,240.919
3333.0,34065.5,7.91263,241.153,1253220.0,1274930.0,238.361,240.796
3334.0,34066,7.91256,241.152,1239210.0,1280730.0,238.425,240.743
3335.0,34066.5,7.91249,241.151,1225940.0,1286670.0,238.471,240.756
3336.0,34067,7.91243,241.15,1213570.0,1292690.0,238.497,240.826
3337.0,34067.5,7.91238,241.15,1202210.0,1298690.0,238.504,240.935
3338.0,34068,7.91233,241.149,1191950.0,1304250.0,238.491,241.057
3339.0,34068.5,7.91229,241.148,1182880.0,1309070.0,238.458,241.166
3340.0,34069,7.91225,241.147,1175050.0,1313020.0,238.406,241.23
3341.0,34069.5,7.91222,241.146,1168420.0,1315910.0,238.338,241.219
3342.0,34070,7.91219,241.145,1162830.0,1317550.0,238.257,241.114
3343.0,34070.5,7.91216,241.144,1158030.0,1317890.0,238.167,240.904
3344.0,34071,7.91214,241.143,1153670.0,1316740.0,238.072,240.593
3345.0,34071.5,7.91212,241.142,1149410.0,1314030.0,237.982,240.203
